0,1,2,0,2,4,1,0,2,0,0,3,3,0,0,-96.07424
0,0,3,0,2,4,3,0,0,0,2,1,3,0,0,-93.35132
1,0,2,0,2,4,3,0,0,1,2,0,1,0,2,-95.78653
0,0,3,0,0,6,0,3,0,0,0,3,2,1,0,-100.56495
1,0,2,0,2,4,0,0,3,1,2,0,0,1,2,-103.63374
0,0,3,0,0,6,2,1,0,0,0,3,2,1,0,-95.93376
0,0,3,0,0,6,3,0,0,0,0,3,3,0,0,-91.16323
0,0,3,0,0,6,1,2,0,0,0,3,3,0,0,-95.88654
0,0,3,0,0,6,3,0,0,0,0,3,2,0,1,-93.76408
0,0,3,2,0,4,1,0,2,2,0,1,3,0,0,-91.07291
0,0,3,0,2,4,3,0,0,0,2,1,2,0,1,-96.00271
0,0,3,0,2,4,1,0,2,0,2,1,3,0,0,-95.97014
0,0,3,0,2,4,0,1,2,0,2,1,2,1,0,-100.75236
0,0,3,0,2,4,1,2,0,0,2,1,3,0,0,-98.17871
0,0,3,0,0,6,1,0,2,0,0,3,2,1,0,-98.77185
0,0,3,0,0,6,2,0,1,0,0,3,1,0,2,-96.45508
1,0,2,2,0,4,1,0,2,0,0,3,3,0,0,-90.90898
0,0,3,0,0,6,0,3,0,0,0,3,2,1,0,-100.56495
0,0,3,0,2,4,1,0,2,0,2,1,2,1,0,-101.07742
0,0,3,0,2,4,2,0,1,0,2,1,1,0,2,-98.72824
0,0,3,0,2,4,1,2,0,0,2,1,2,0,1,-101.03026
0,0,3,0,0,6,3,0,0,0,0,3,1,0,2,-96.41115
0,0,3,0,2,4,0,2,1,0,2,1,1,0,2,-103.69902
